1.48E+03,4.38E+03,1.73E+03
2.22E+03,5.50E+03,1.92E+03
2.62E+03,5.33E+03,2.01E+03
2.55E+03,5.70E+03,2.07E+03
1.99E+03,5.18E+03,1.87E+03
1.14E+03,4.21E+03,1.69E+03
1.23E+03,4.28E+03,1.71E+03
1.73E+03,4.40E+03,1.88E+03
2.22E+03,5.64E+03,1.84E+03
1.61E+03,4.58E+03,1.83E+03
1.08E+03,3.75E+03,1.68E+03
2.65E+03,5.43E+03,1.95E+03
1.69E+03,4.33E+03,1.81E+03
2.48E+03,5.27E+03,1.98E+03
2.17E+03,5.33E+03,1.93E+03
1.22E+03,4.13E+03,1.74E+03
1.96E+03,5.02E+03,1.88E+03
2.30E+03,5.52E+03,2.00E+03
1.56E+03,4.39E+03,1.87E+03
1.56E+03,4.74E+03,1.83E+03
2.11E+03,5.07E+03,1.90E+03
1.37E+03,4.29E+03,1.70E+03
1.56E+03,4.64E+03,1.89E+03
2.66E+03,5.64E+03,2.01E+03
1.75E+03,4.60E+03,1.88E+03
2.18E+03,5.61E+03,1.98E+03
1.67E+03,4.68E+03,1.85E+03
1.09E+03,4.08E+03,1.70E+03
1.67E+03,4.57E+03,1.78E+03
1.63E+03,4.26E+03,1.83E+03
2.04E+03,5.36E+03,1.90E+03
1.66E+03,4.42E+03,1.80E+03
2.48E+03,5.53E+03,1.99E+03
814.8102,3.80E+03,1.60E+03
2.15E+03,5.44E+03,1.86E+03
1.64E+03,4.58E+03,1.78E+03
2.46E+03,5.28E+03,2.05E+03
1.97E+03,4.84E+03,1.98E+03
2.82E+03,5.89E+03,2.07E+03
1.71E+03,4.66E+03,1.85E+03
1.76E+03,4.40E+03,1.85E+03
2.19E+03,5.46E+03,1.85E+03
2.51E+03,5.41E+03,2.01E+03
1.28E+03,4.89E+03,1.69E+03
491.3623,3.45E+03,1.46E+03
1.83E+03,4.77E+03,1.81E+03
2.07E+03,5.10E+03,1.99E+03
2.76E+03,5.85E+03,2.06E+03
1.79E+03,4.93E+03,1.79E+03
1.98E+03,5.64E+03,1.94E+03
2.30E+03,4.83E+03,1.97E+03
1.60E+03,4.34E+03,1.77E+03
1.38E+03,4.20E+03,1.77E+03
1.81E+03,4.89E+03,1.83E+03
966.7604,3.85E+03,1.58E+03
2.21E+03,5.36E+03,1.87E+03
1.37E+03,4.02E+03,1.73E+03
1.09E+03,4.36E+03,1.64E+03
1.97E+03,5.04E+03,1.85E+03
2.19E+03,5.29E+03,1.93E+03
1.81E+03,4.50E+03,1.84E+03
2.22E+03,5.09E+03,1.85E+03
2.34E+03,5.40E+03,1.98E+03
2.30E+03,5.13E+03,1.94E+03
1.82E+03,5.02E+03,1.89E+03
2.08E+03,4.93E+03,1.95E+03
1.63E+03,4.44E+03,1.73E+03
2.76E+03,5.90E+03,2.09E+03
1.54E+03,4.32E+03,1.79E+03
1.31E+03,4.53E+03,1.81E+03
1.59E+03,4.22E+03,1.80E+03
1.56E+03,4.37E+03,1.74E+03
1.24E+03,4.73E+03,1.62E+03
1.24E+03,4.02E+03,1.66E+03
2.88E+03,5.79E+03,2.02E+03
1.97E+03,5.05E+03,1.89E+03
1.43E+03,4.51E+03,1.69E+03
2.51E+03,6.26E+03,1.95E+03
1.41E+03,4.75E+03,1.77E+03
2.77E+03,5.67E+03,2.16E+03
1.78E+03,4.94E+03,1.79E+03
1.52E+03,4.86E+03,1.70E+03
2.65E+03,5.67E+03,1.91E+03
1.63E+03,4.03E+03,1.74E+03
1.94E+03,4.87E+03,1.90E+03
2.33E+03,5.03E+03,1.94E+03
2.09E+03,5.25E+03,1.91E+03
1.59E+03,4.56E+03,1.83E+03
787.3305,4.02E+03,1.70E+03
1.51E+03,4.25E+03,1.67E+03
2.31E+03,5.61E+03,1.94E+03
2.52E+03,5.25E+03,1.96E+03
2.07E+03,5.45E+03,1.87E+03
2.44E+03,5.50E+03,1.85E+03
2.11E+03,5.41E+03,1.85E+03
2.72E+03,5.40E+03,2.10E+03
2.75E+03,5.99E+03,2.10E+03
1.62E+03,4.47E+03,1.80E+03
1.94E+03,4.57E+03,1.90E+03
2.26E+03,5.59E+03,1.88E+03
2.63E+03,5.76E+03,2.02E+03
2.01E+03,4.98E+03,1.87E+03
1.65E+03,4.71E+03,1.85E+03
1.92E+03,4.80E+03,1.94E+03
1.21E+03,3.86E+03,1.65E+03
1.64E+03,4.12E+03,1.85E+03
1.47E+03,4.04E+03,1.76E+03
2.03E+03,4.93E+03,1.96E+03
1.80E+03,4.97E+03,1.90E+03
2.56E+03,5.55E+03,1.96E+03
2.04E+03,5.08E+03,2.00E+03
1.32E+03,4.19E+03,1.65E+03
2.17E+03,5.26E+03,1.94E+03
1.39E+03,4.58E+03,1.84E+03
2.05E+03,4.87E+03,1.81E+03
3.26E+03,5.99E+03,2.14E+03
1.70E+03,4.83E+03,1.80E+03
2.04E+03,4.89E+03,1.90E+03
2.56E+03,5.03E+03,2.03E+03
1.38E+03,4.43E+03,1.73E+03
2.62E+03,5.79E+03,2.05E+03
1.72E+03,4.89E+03,1.94E+03
2.39E+03,5.50E+03,2.06E+03
1.64E+03,4.62E+03,1.90E+03
2.88E+03,5.94E+03,2.11E+03
2.58E+03,6.08E+03,1.99E+03
1.56E+03,4.57E+03,1.81E+03
2.93E+03,5.87E+03,2.13E+03
1.78E+03,5.13E+03,1.90E+03
2.37E+03,5.68E+03,2.02E+03
2.03E+03,5.46E+03,1.87E+03
1.93E+03,5.18E+03,1.81E+03
3.04E+03,6.21E+03,2.05E+03
1.10E+03,4.42E+03,1.66E+03
1.11E+03,4.05E+03,1.71E+03
2.38E+03,5.32E+03,2.05E+03
756.1576,3.53E+03,1.60E+03
2.38E+03,5.83E+03,2.03E+03
2.65E+03,6.25E+03,1.98E+03
1.12E+03,4.36E+03,1.77E+03
1.92E+03,4.78E+03,1.87E+03
1.61E+03,4.31E+03,1.86E+03
2.44E+03,5.24E+03,2.01E+03
1.59E+03,4.60E+03,1.76E+03
2.37E+03,5.07E+03,1.91E+03
1.52E+03,4.13E+03,1.65E+03
2.52E+03,5.17E+03,1.99E+03
2.14E+03,5.26E+03,1.91E+03
1.29E+03,3.77E+03,1.69E+03
1.31E+03,4.42E+03,1.78E+03
1.96E+03,5.08E+03,1.88E+03
857.1343,3.57E+03,1.66E+03
2.43E+03,5.22E+03,2.02E+03
2.74E+03,5.62E+03,2.06E+03
2.29E+03,5.15E+03,1.90E+03
1.31E+03,4.51E+03,1.77E+03
2.06E+03,5.04E+03,1.88E+03
3.15E+03,5.98E+03,2.06E+03
2.62E+03,5.77E+03,2.08E+03
2.23E+03,5.49E+03,2.07E+03
2.41E+03,5.00E+03,1.92E+03
2.67E+03,5.99E+03,2.04E+03
2.04E+03,4.79E+03,1.95E+03
1.88E+03,4.40E+03,1.73E+03
1.79E+03,4.81E+03,1.74E+03
2.02E+03,5.31E+03,1.89E+03
1.81E+03,5.11E+03,1.91E+03
1.52E+03,4.42E+03,1.96E+03
1.43E+03,4.59E+03,1.93E+03
2.26E+03,5.25E+03,2.00E+03
1.63E+03,4.58E+03,1.83E+03
1.42E+03,4.70E+03,1.73E+03
1.19E+03,4.23E+03,1.61E+03
1.19E+03,4.41E+03,1.70E+03
2.31E+03,5.44E+03,1.97E+03
1.74E+03,4.58E+03,1.83E+03
2.27E+03,5.42E+03,2.04E+03
2.60E+03,5.58E+03,2.03E+03
1.79E+03,4.49E+03,1.92E+03
2.33E+03,5.40E+03,2.00E+03
3.51E+03,6.56E+03,2.27E+03
1.75E+03,4.62E+03,1.75E+03
2.18E+03,5.22E+03,1.97E+03
1.77E+03,4.56E+03,1.86E+03
2.54E+03,6.03E+03,1.98E+03
1.72E+03,4.32E+03,1.83E+03
1.71E+03,4.33E+03,1.83E+03
2.29E+03,5.57E+03,1.99E+03
1.92E+03,4.74E+03,1.90E+03
1.56E+03,4.40E+03,1.85E+03
754.3868,3.57E+03,1.61E+03
1.17E+03,4.37E+03,1.73E+03
1.64E+03,4.67E+03,1.81E+03
2.36E+03,5.50E+03,2.02E+03
2.31E+03,4.87E+03,1.91E+03
2.23E+03,4.80E+03,1.98E+03
2.49E+03,5.57E+03,1.93E+03
1.83E+03,4.36E+03,1.88E+03
2.14E+03,5.62E+03,1.92E+03
1.90E+03,4.98E+03,1.88E+03
2.18E+03,5.51E+03,1.92E+03
1.83E+03,4.40E+03,1.83E+03
2.50E+03,5.65E+03,2.02E+03
1.08E+03,4.19E+03,1.73E+03
3.22E+03,6.54E+03,2.21E+03
1.79E+03,4.70E+03,1.85E+03
1.26E+03,3.91E+03,1.78E+03
1.31E+03,4.12E+03,1.75E+03
1.91E+03,4.79E+03,1.93E+03
2.64E+03,5.59E+03,2.13E+03
1.42E+03,4.36E+03,1.69E+03
2.16E+03,5.24E+03,1.86E+03
1.48E+03,5.00E+03,1.85E+03
2.45E+03,5.27E+03,1.97E+03
1.63E+03,4.47E+03,1.82E+03
1.50E+03,4.93E+03,1.87E+03
3.12E+03,6.76E+03,2.12E+03
2.09E+03,4.91E+03,1.85E+03
2.65E+03,5.20E+03,2.02E+03
2.46E+03,5.60E+03,2.00E+03
2.05E+03,4.88E+03,1.92E+03
2.67E+03,5.68E+03,2.06E+03
1.87E+03,4.85E+03,1.78E+03
2.23E+03,5.32E+03,1.93E+03
1.09E+03,3.75E+03,1.66E+03
1.27E+03,4.31E+03,1.60E+03
2.35E+03,5.26E+03,1.89E+03
1.74E+03,4.37E+03,1.86E+03
1.71E+03,4.68E+03,1.76E+03
2.14E+03,4.90E+03,1.92E+03
502.7899,4.18E+03,1.47E+03
1.74E+03,4.75E+03,1.84E+03
1.35E+03,4.31E+03,1.79E+03
2.19E+03,5.15E+03,1.99E+03
1.95E+03,4.93E+03,1.85E+03
1.10E+03,4.38E+03,1.64E+03
1.88E+03,4.54E+03,1.89E+03
1.81E+03,4.62E+03,1.84E+03
2.22E+03,5.48E+03,1.94E+03
1.59E+03,4.71E+03,1.86E+03
1.20E+03,4.14E+03,1.80E+03
1.89E+03,5.23E+03,1.82E+03
2.21E+03,5.19E+03,1.91E+03
2.13E+03,5.38E+03,1.93E+03
2.29E+03,5.31E+03,1.99E+03
1.42E+03,4.86E+03,1.84E+03
1.47E+03,4.67E+03,1.80E+03
1.57E+03,4.73E+03,1.77E+03
2.27E+03,5.07E+03,1.99E+03
2.09E+03,4.99E+03,1.93E+03
2.12E+03,5.23E+03,1.91E+03
2.49E+03,5.58E+03,2.03E+03
2.30E+03,4.97E+03,1.96E+03
1.84E+03,4.91E+03,1.95E+03
2.02E+03,5.12E+03,1.88E+03
3.15E+03,5.75E+03,2.20E+03
2.72E+03,5.46E+03,2.10E+03
1.69E+03,5.05E+03,1.80E+03
918.8705,3.76E+03,1.68E+03
1.72E+03,4.44E+03,1.86E+03
2.01E+03,4.93E+03,1.97E+03
846.4737,4.13E+03,1.57E+03
2.64E+03,5.77E+03,1.99E+03
2.71E+03,5.18E+03,2.04E+03
1.93E+03,4.80E+03,1.74E+03
1.72E+03,4.33E+03,1.73E+03
2.34E+03,5.21E+03,1.86E+03
2.33E+03,4.88E+03,1.99E+03
1.86E+03,5.03E+03,1.83E+03
1.63E+03,4.88E+03,1.97E+03
2.07E+03,5.29E+03,1.95E+03
2.95E+03,6.23E+03,2.15E+03
1.14E+03,4.43E+03,1.69E+03
2.87E+03,5.70E+03,2.06E+03
934.3273,3.79E+03,1.69E+03
1.48E+03,4.13E+03,1.82E+03
2.25E+03,4.78E+03,2.01E+03
2.54E+03,5.33E+03,2.07E+03
1.46E+03,4.13E+03,1.82E+03
1.83E+03,4.85E+03,1.85E+03
1.49E+03,4.39E+03,1.77E+03
1.09E+03,4.19E+03,1.64E+03
2.55E+03,5.35E+03,2.00E+03
1.67E+03,4.75E+03,1.84E+03
1.95E+03,5.00E+03,1.80E+03
3.08E+03,5.72E+03,2.10E+03
2.12E+03,4.65E+03,1.88E+03
1.92E+03,4.35E+03,1.86E+03
2.33E+03,5.18E+03,1.94E+03
2.06E+03,5.09E+03,1.88E+03
1.28E+03,4.39E+03,1.66E+03
2.33E+03,5.10E+03,1.89E+03
1.94E+03,4.84E+03,1.80E+03
1.89E+03,4.33E+03,1.86E+03
2.35E+03,5.81E+03,2.00E+03
2.04E+03,4.85E+03,1.79E+03
1.64E+03,4.73E+03,1.75E+03
1.28E+03,3.87E+03,1.69E+03
2.29E+03,5.18E+03,1.98E+03
2.36E+03,5.62E+03,1.98E+03
2.04E+03,4.75E+03,1.93E+03
1.98E+03,5.11E+03,1.81E+03
1.89E+03,4.60E+03,1.82E+03
1.87E+03,5.03E+03,1.79E+03
1.82E+03,4.94E+03,1.85E+03
2.71E+03,5.71E+03,2.00E+03
2.57E+03,6.03E+03,2.07E+03
1.73E+03,4.33E+03,1.73E+03
2.34E+03,5.49E+03,1.97E+03
1.62E+03,5.06E+03,1.70E+03
1.54E+03,4.62E+03,1.74E+03
1.87E+03,5.05E+03,1.86E+03
2.05E+03,5.01E+03,1.92E+03
1.63E+03,4.84E+03,1.83E+03
1.15E+03,3.69E+03,1.59E+03
2.37E+03,5.11E+03,1.99E+03
1.69E+03,4.42E+03,1.85E+03
1.95E+03,4.67E+03,1.82E+03
2.25E+03,5.86E+03,2.01E+03
1.98E+03,5.41E+03,1.86E+03
1.95E+03,4.80E+03,1.83E+03
2.13E+03,5.25E+03,1.93E+03
2.23E+03,4.84E+03,1.96E+03
1.62E+03,4.44E+03,1.82E+03
2.13E+03,5.06E+03,1.93E+03
2.26E+03,5.35E+03,1.98E+03
2.13E+03,5.43E+03,1.91E+03
1.11E+03,4.24E+03,1.73E+03
2.56E+03,5.58E+03,2.04E+03
1.37E+03,4.66E+03,1.67E+03
2.99E+03,5.98E+03,2.08E+03
